TradeStatus,Trade Id,Product Type,Put/Call,Buy/Sell,Prim Cur,Sec Cur,Prim Amt,Sec Amt,FX Spot Rate,FXFwdRate,Trade Booking Date,Trade Settle Date,Maturity Date,FX Prim Amount,FX Sec Amount,FX Near AllIn Rate,FX Far Sec Amount,FX Far Prim Amount,FX Far AllIn Rate,Maturity Year,Book Legal Entity,Book,TRADE_KEYWORD.EADS_STRATEGY,CounterParty,CounterParty.Attribute.EADS_Sector,CounterParty.Parent Short Name,CounterParty.Attribute.Guarantor,TRADE_KEYWORD.EADS_EXPOSURE,Pricer.NPV,Premium Amount,Premium Currency,Premium Date,Strike,Barrier.Down Rate,Barrier.Up Rate,Market Rate,TRADE_KEYWORD.EADS_MDRT_REF,Mirror Book,Mirror Trade Id,ClientPricer.FWD_DELTA,ClientPricer.INTRINSIC_VALUE
VERIFIED,2195072,FXForward,,Buy,EUR,USD,28763971.07,-35000000.00,1.12,1.22,02/05/2019,03/05/2022,03/05/2022,28763971.07,-35000000.00,1.22,,,,22,EADSNV,NV_MICRO,TC2019,CTBA_GB_LON,BANKS,CTBA_AU_SYD,CTBA_AU_SYD,FIRM,-2990122.97,,,,,,,0.00,2019050215157,,0,-28763971.07,0.00
VERIFIED,2206011,FXForward,,Buy,EUR,USD,32800328.00,-40000000.00,1.12,1.22,13/05/2019,01/06/2022,01/06/2022,32800328.00,-40000000.00,1.22,,,,22,EADSNV,NV_MICRO,TC2019,NOMA_GB_LON,BANKS,NOMA_JP_TYO,NOMS_JP_TYO,FIRM,-3455821.82,,,,,,,0.00,20190513093613,,0,-32800328.00,0.00
VERIFIED,2195865,FXForward,,Buy,EUR,USD,28823190.32,-35000000.00,1.12,1.21,02/05/2019,01/04/2022,01/04/2022,28823190.32,-35000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,-2961587.68,,,,,,,0.00,201905021555,,0,-28823190.32,0.00
VERIFIED,2210533,FXForward,,Buy,EUR,USD,30135201.17,-37000000.00,1.12,1.23,17/05/2019,03/01/2023,03/01/2023,30135201.17,-37000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,-3039514.62,,,,,,,0.00,20190517090032,,0,-30135201.17,0.00
VERIFIED,2226488,FXForward,,Buy,EUR,USD,18919787.09,-23000000.00,1.11,1.22,23/05/2019,03/10/2022,03/10/2022,18919787.09,-23000000.00,1.22,,,,22,EADSNV,NV_MICRO,TC2019,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-1794015.90,,,,,,,0.00,20190523113135,,0,-18919787.09,0.00
VERIFIED,2247983,FXForward,,Buy,EUR,USD,28506271.38,-35000000.00,1.13,1.23,05/06/2019,01/02/2023,01/02/2023,28506271.38,-35000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,BKCH_GB_LON,BANKS,BKCH_CN_BJS,BKCH_CN_BJS,FIRM,-2819513.00,,,,,,,0.00,201906051617,,0,-28506271.38,0.00
VERIFIED,2221940,FXForward,,Buy,EUR,USD,27806466.99,-35000000.00,1.12,1.26,22/05/2019,02/01/2024,02/01/2024,27806466.99,-35000000.00,1.26,,,,24,EADSNV,NV_MICRO,TC2019,BSCH_ES_MAD,BANKS,,BSCH_ES_MAD,FIRM,-3012205.53,,,,,,,0.00,2019052211207,,0,-27806466.99,0.00
VERIFIED,2243628,FXForward,,Buy,EUR,USD,28935185.19,-35000000.00,1.12,1.21,04/06/2019,01/07/2022,01/07/2022,28935185.19,-35000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-2718759.35,,,,,,,0.00,201906041315,,0,-28935185.19,0.00
VERIFIED,2225878,FXForward,,Buy,EUR,USD,14584398.13,-18000000.00,1.11,1.23,23/05/2019,01/06/2023,01/06/2023,14584398.13,-18000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-1423408.25,,,,,,,0.00,20190523103152,,0,-14584398.13,0.00
VERIFIED,2237411,FXForward,,Buy,EUR,USD,28873123.25,-35000000.00,1.12,1.21,28/05/2019,01/07/2022,01/07/2022,28873123.25,-35000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,-2787803.51,,,,,,,0.00,20190528090153,,0,-28873123.25,0.00
VERIFIED,2273403,FXForward,,Buy,EUR,USD,18909808.44,-23000000.00,1.12,1.22,19/06/2019,01/11/2022,01/11/2022,18909808.44,-23000000.00,1.22,,,,22,EADSNV,NV_MICRO,TC2019,HELA_DE_FRA,BANKS,,HELA_DE_FRA,FIRM,-1773346.24,,,,,,,0.00,201906191035,,0,-18909808.44,0.00
VERIFIED,2277227,FXForward,,Buy,EUR,USD,4767813.44,-6000000.00,1.13,1.26,20/06/2019,02/05/2024,02/05/2024,4767813.44,-6000000.00,1.26,,,,24,EADSNV,NV_MICRO,TC2019,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-481975.68,,,,,,,0.00,20190620104945,,0,-4767813.44,0.00
VERIFIED,2271836,FXForward,,Buy,EUR,USD,28062860.81,-35000000.00,1.12,1.25,18/06/2019,02/01/2024,02/01/2024,28062860.81,-35000000.00,1.25,,,,24,EADSNV,NV_MICRO,TC2019,SCBL_GB_LON,BANKS,SCGP_GB_LON,SCBL_GB_LON,FIRM,-2726050.61,,,,,,,0.00,201906181511,,0,-28062860.81,0.00
VERIFIED,2274329,FXForward,,Buy,EUR,USD,12361063.70,-15000000.00,1.12,1.21,19/06/2019,03/10/2022,03/10/2022,12361063.70,-15000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,LBBW_DE_STR,BANKS,,LBBW_DE_STR,FIRM,-1145426.88,,,,,,,0.00,20190619140025,,0,-12361063.70,0.00
VERIFIED,2296385,FXForward,,Buy,EUR,USD,30625402.97,-38000000.00,1.14,1.24,27/06/2019,03/04/2023,03/04/2023,30625402.97,-38000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,INGB_NL_AMS,BANKS,,INGB_NL_AMS,FIRM,-3302925.80,,,,,,,0.00,20190627101136,,0,-30625402.97,0.00
VERIFIED,2308599,FXForward,,Buy,EUR,USD,783158.95,-1000000.00,1.12,1.28,05/07/2019,02/12/2024,02/12/2024,783158.95,-1000000.00,1.28,,,,24,EADSNV,NV_MICRO,CASHFLOWHEDGE,CITI_GB_LON,BANKS,CITI_US_NYC,CITI_US_NYC,FIRM,-84427.96,,,,,,,0.00,20190626102189,,0,-783158.95,0.00
VERIFIED,2308444,FXForward,,Buy,EUR,USD,27647895.91,-34000000.00,1.13,1.23,05/07/2019,01/03/2023,01/03/2023,27647895.91,-34000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,BARC_GB_LON,BANKS,,BARC_GB_LON,FIRM,-2738336.44,,,,,,,0.00,20190705105235,,0,-27647895.91,0.00
VERIFIED,2308571,FXForward,,Buy,EUR,USD,9114483.97,-11000000.00,1.12,1.21,05/07/2019,01/06/2022,01/06/2022,9114483.97,-11000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,-845383.23,,,,,,,0.00,20190705145650,,0,-9114483.97,0.00
VERIFIED,2356865,FXForward,,Buy,EUR,USD,41671875.65,-50000000.00,1.10,1.20,30/08/2019,02/05/2023,02/05/2023,41671875.65,-50000000.00,1.20,,,,23,EADSNV,NV_MICRO,TC2019,GENO_DE_FRA,BANKS,,GENO_DE_FRA,FIRM,-2737489.10,,,,,,,0.00,2019083010596,,0,-41671875.65,0.00
VERIFIED,2329413,FXForward,,Buy,EUR,USD,41848008.03,-50000000.00,1.11,1.19,25/07/2019,02/05/2022,02/05/2022,41848008.03,-50000000.00,1.19,,,,22,EADSNV,NV_MICRO,TC2019,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,-3432144.44,,,,,,,0.00,20190725152159,,0,-41848008.03,0.00
VERIFIED,2344362,FXForward,,Buy,EUR,USD,31120331.95,-39000000.00,1.11,1.25,19/08/2019,02/01/2025,02/01/2025,31120331.95,-39000000.00,1.25,,,,25,EADSNV,NV_MICRO,TC2019 - disqualified as of 30.11.2019,INGB_NL_AMS,BANKS,,INGB_NL_AMS,FIRM,-2601328.21,,,,,,,0.00,201908191001,,0,-31120331.95,0.00
VERIFIED,2335983,FXSwap,,Sell,EUR,USD,18870346.82,-22939171.00,1.12,1.22,05/08/2019,01/06/2021,03/04/2023,-19636103.49,22939171.00,1.17,-22939171.00,18870346.82,1.22,23,EADSNV,NV_MICRO,RO due to a/c rescheduling,CITI_GB_LON,BANKS,CITI_US_NYC,CITI_US_NYC,FIRM,-1566757.63,,,,,,,0.00,20190805151622_04,,0,-18870346.82,0.00
VERIFIED,2342188,FXForward,,Buy,EUR,USD,20984579.69,-25000000.00,1.12,1.19,14/08/2019,01/04/2022,01/04/2022,20984579.69,-25000000.00,1.19,,,,22,EADSNV,NV_MICRO,TC2019,MHCB_GB_LON,BANKS,MHCB_JP_TYO,MHCB_JP_TYO,FIRM,-1674686.56,,,,,,,0.00,2019081411249,,0,-20984579.69,0.00
VERIFIED,2342191,FXForward,,Buy,EUR,USD,23248728.66,-27700000.00,1.12,1.19,14/08/2019,01/04/2022,01/04/2022,23248728.66,-27700000.00,1.19,,,,22,EADSNV,NV_MICRO,TC2019,MHCB_GB_LON,BANKS,MHCB_JP_TYO,MHCB_JP_TYO,FIRM,-1857981.64,,,,,,,0.00,2019081411248,,0,-23248728.66,0.00
VERIFIED,2344874,FXForward,,Buy,EUR,USD,30196686.53,-37000000.00,1.11,1.23,20/08/2019,01/02/2024,01/02/2024,30196686.53,-37000000.00,1.23,,,,24,EADSNV,NV_MICRO,TC2019 - disqualified as of 01.06.2020,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-2233391.12,,,,,,,0.00,201908200934,,0,-30196686.53,0.00
VERIFIED,2335241,FXForward,,Buy,EUR,USD,34120214.24,-43000000.00,1.11,1.26,02/08/2019,02/01/2025,02/01/2025,34120214.24,-43000000.00,1.26,,,,25,EADSNV,NV_MICRO,TC2019,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-3081707.28,,,,,,,0.00,20190802151954,,0,-34120214.24,0.00
VERIFIED,2320458,FXForward,,Buy,EUR,USD,40666937.78,-50000000.00,1.13,1.23,11/07/2019,01/03/2023,01/03/2023,40666937.78,-50000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,BKCH_GB_LON,BANKS,BKCH_CN_BJS,BKCH_CN_BJS,FIRM,-4017746.28,,,,,,,0.00,20190711152548,,0,-40666937.78,0.00
VERIFIED,2335226,FXForward,,Buy,EUR,USD,39758269.72,-50000000.00,1.11,1.26,02/08/2019,02/01/2025,02/01/2025,39758269.72,-50000000.00,1.26,,,,25,EADSNV,NV_MICRO,TC2019,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-3490357.85,,,,,,,0.00,20190802151952,,0,-39758269.72,0.00
VERIFIED,2322955,FXForward,,Buy,EUR,USD,28388352.66,-35000000.00,1.12,1.23,16/07/2019,02/05/2023,02/05/2023,28388352.66,-35000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019 - disqualified as of 01.06.2020,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-2788442.08,,,,,,,0.00,20190716161936,,0,-28388352.66,0.00
VERIFIED,2322043,FXForward,,Buy,EUR,USD,28312570.78,-35000000.00,1.13,1.24,15/07/2019,02/05/2023,02/05/2023,28312570.78,-35000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,SCBL_GB_LON,BANKS,SCGP_GB_LON,SCBL_GB_LON,FIRM,-2872969.31,,,,,,,0.00,20190715155856,,0,-28312570.78,0.00
VERIFIED,2329336,FXForward,,Buy,EUR,USD,6533545.67,-8000000.00,1.11,1.22,25/07/2019,01/06/2023,01/06/2023,6533545.67,-8000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2019,MHCB_GB_LON,BANKS,MHCB_JP_TYO,MHCB_JP_TYO,FIRM,-575073.69,,,,,,,0.00,20190725141356,,0,-6533545.67,0.00
VERIFIED,2328434,FXForward,,Buy,EUR,USD,41104899.70,-50000000.00,1.11,1.22,24/07/2019,01/02/2023,01/02/2023,41104899.70,-50000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2019,ANZB_AU_MEL,BANKS,,ANZB_AU_MEL,FIRM,-3602292.54,,,,,,,0.00,20190724121719,,0,-41104899.70,0.00
VERIFIED,2356929,FXForward,,Buy,EUR,USD,29901212.37,-35000000.00,1.10,1.17,30/08/2019,01/06/2022,01/06/2022,29901212.37,-35000000.00,1.17,,,,22,EADSNV,NV_MICRO,TC2019,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-1688390.93,,,,,,,0.00,20190830170224,,0,-29901212.37,0.00
VERIFIED,2348468,FXForward,,Buy,EUR,USD,39990402.30,-50000000.00,1.11,1.25,26/08/2019,03/02/2025,03/02/2025,39990402.30,-50000000.00,1.25,,,,25,EADSNV,NV_MICRO,TC2019,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,-3167278.07,,,,,,,0.00,20190826171357,,0,-39990402.30,0.00
VERIFIED,2353918,FXForward,,Buy,EUR,USD,42196941.57,-50000000.00,1.11,1.18,28/08/2019,01/08/2022,01/08/2022,42196941.57,-50000000.00,1.18,,,,22,EADSNV,NV_MICRO,TC2019,WELL_GB_LON,BANKS,WELL_US_SFO,WELL_GB_LON,FIRM,-2859145.94,,,,,,,0.00,20190828104345,,0,-42196941.57,0.00
VERIFIED,2355204,FXForward,,Buy,EUR,USD,42244001.35,-50000000.00,1.11,1.18,28/08/2019,01/08/2022,01/08/2022,42244001.35,-50000000.00,1.18,,,,22,EADSNV,NV_MICRO,TC2019,SCBL_GB_LON,BANKS,SCGP_GB_LON,SCBL_GB_LON,FIRM,-2806773.54,,,,,,,0.00,20190828152426,,0,-42244001.35,0.00
VERIFIED,2330714,FXForward,,Buy,EUR,USD,39317449.08,-50000000.00,1.11,1.27,26/07/2019,02/01/2025,02/01/2025,39317449.08,-50000000.00,1.27,,,,25,EADSNV,NV_MICRO,TC2019,ROYC_GB_LON,BANKS,ROYC_CA_TOR,ROYC_CA_TOR,FIRM,-3980852.47,,,,,,,0.00,201907261448,,0,-39317449.08,0.00
VERIFIED,2333016,FXForward,,Buy,EUR,USD,40067313.09,-50000000.00,1.11,1.25,31/07/2019,01/03/2024,01/03/2024,40067313.09,-50000000.00,1.25,,,,24,EADSNV,NV_MICRO,TC2019,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-3769085.80,,,,,,,0.00,20190731162532,,0,-40067313.09,0.00
VERIFIED,2384161,FXForward,,Buy,EUR,USD,20793479.16,-25000000.00,1.10,1.20,24/09/2019,01/09/2023,01/09/2023,20793479.16,-25000000.00,1.20,,,,23,EADSNV,NV_MICRO,TC2019,NOSC_CA_TOR,BANKS,,NOSC_CA_TOR,FIRM,-1262684.45,,,,,,,0.00,20190924163215,,0,-20793479.16,0.00
VERIFIED,2372579,FXForward,,Buy,EUR,USD,28614408.58,-35000000.00,1.12,1.22,04/09/2019,04/01/2023,04/01/2023,28614408.58,-35000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2019 - A350_Disqualified as of 01.01.2021,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-2752374.44,,,,,,,0.00,201906171440,,0,-28614408.58,0.00
VERIFIED,2389925,FXForward,,Buy,EUR,USD,853955.07,-1000000.00,1.10,1.17,02/10/2019,01/11/2022,01/11/2022,853955.07,-1000000.00,1.17,,,,22,EADSNV,NV_MICRO,TC2019,WELL_GB_LON,BANKS,WELL_US_SFO,WELL_GB_LON,FIRM,-41685.61,,,,,,,0.00,20191002181921,,0,-853955.07,0.00
VERIFIED,2372560,FXSwap,,Sell,EUR,USD,1520912.55,-2000000.00,1.14,1.32,04/09/2019,01/12/2023,02/01/2025,-1558846.45,2000000.00,1.28,-2000000.00,1520912.55,1.32,25,EADSNV,NV_MICRO,RO due to a/c rescheduling,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-7900.23,,,,,,,0.00,201903191803,,0,37933.90,0.00
VERIFIED,2372581,FXForward,,Buy,EUR,USD,40657017.40,-50000000.00,1.13,1.23,04/09/2019,01/03/2023,01/03/2023,40657017.40,-50000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-4028808.71,,,,,,,0.00,20190711152549,,0,-40657017.40,0.00
VERIFIED,2372561,FXSwap,,Sell,EUR,USD,1476559.62,-2000000.00,1.14,1.35,04/09/2019,02/11/2020,04/05/2026,-1679261.13,2000000.00,1.19,-2000000.00,1476559.62,1.35,26,EADSNV,NV_MICRO,RO due to a/c rescheduling,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-229784.44,,,,,,,0.00,201903191801,,0,-1476559.62,0.00
VERIFIED,2409062,FXForward,,Buy,EUR,USD,16347882.95,-20000000.00,1.11,1.22,23/10/2019,02/05/2024,02/05/2024,16347882.95,-20000000.00,1.22,,,,24,EADSNV,NV_MICRO,TC2019,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-1098778.54,,,,,,,0.00,20191023102313,,0,-16347882.95,0.00
VERIFIED,2425009,FXForward,,Buy,EUR,USD,12514600.37,-15000000.00,1.11,1.20,07/11/2019,03/07/2023,03/07/2023,12514600.37,-15000000.00,1.20,,,,23,EADSNV,NV_MICRO,TC2020 - disqualified as of 01.07.2020,CTBA_GB_LON,BANKS,CTBA_AU_SYD,CTBA_AU_SYD,FIRM,-759504.96,,,,,,,0.00,20191107153231,,0,-12514600.37,0.00
VERIFIED,2416149,FXForward,,Buy,EUR,USD,12056908.61,-15000000.00,1.12,1.24,04/11/2019,03/03/2025,03/03/2025,12056908.61,-15000000.00,1.24,,,,25,EADSNV,NV_MICRO,TC2019,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-866692.96,,,,,,,0.00,20191104115513,,0,-12056908.61,0.00
VERIFIED,2440623,FXSwap,,Sell,EUR,USD,77291439.13,-92000000.00,1.10,1.19,27/11/2019,03/02/2020,01/09/2023,-83220262.32,92000000.00,1.11,-92000000.00,77291439.13,1.19,23,EADSNV,NV_MICRO,RO due to a/c rescheduling,JPMS_GB_LON,BANKS,CHAS_US_NYC,CHAS_US_NYC,FIRM,-3785857.09,,,,,,,0.00,20191127111356_02,,0,-77291439.13,0.00
VERIFIED,2440753,FXSwap,,Sell,EUR,USD,3284900.22,-4000000.00,1.10,1.22,27/11/2019,03/01/2022,02/12/2024,-3479331.90,4000000.00,1.15,-4000000.00,3284900.22,1.22,24,EADSNV,NV_MICRO,RO due to a/c rescheduling,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,-168231.12,,,,,,,0.00,20191127151823_01,,0,-3284900.22,0.00
VERIFIED,2439675,FXSwap,,Sell,EUR,USD,13671509.51,-16000000.00,1.10,1.17,26/11/2019,03/02/2020,03/10/2022,-14455658.62,16000000.00,1.11,-16000000.00,13671509.51,1.17,22,EADSNV,NV_MICRO,RO due to a/c rescheduling,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,-680067.95,,,,,,,0.00,201911261200,,0,-13671509.51,0.00
VERIFIED,2431755,FXForward,,Buy,EUR,USD,16486687.00,-20000000.00,1.10,1.21,14/11/2019,01/07/2024,01/07/2024,16486687.00,-20000000.00,1.21,,,,24,EADSNV,NV_MICRO,TC2019,LBBW_DE_STR,BANKS,,LBBW_DE_STR,FIRM,-895715.46,,,,,,,0.00,2019111410447,,0,-16486687.00,0.00
VERIFIED,2440629,FXSwap,,Sell,EUR,USD,32172908.76,-39000000.00,1.10,1.21,27/11/2019,01/03/2021,03/09/2024,-34455340.58,39000000.00,1.13,-39000000.00,32172908.76,1.21,24,EADSNV,NV_MICRO,RO due to a/c rescheduling,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,-1619748.15,,,,,,,0.00,20191127100712_02,,0,-32172908.76,0.00
VERIFIED,2443826,FXSwap,,Sell,EUR,USD,81274382.31,-100000000.00,1.10,1.23,02/12/2019,01/02/2022,01/04/2025,-86655112.65,100000000.00,1.15,-100000000.00,81274382.31,1.23,25,EADSNV,NV_MICRO,RO due to a/c rescheduling,ROYC_GB_LON,BANKS,ROYC_CA_TOR,ROYC_CA_TOR,FIRM,-4677216.51,,,,,,,0.00,20191202100125_01,,0,-81274382.31,0.00
VERIFIED,2405715,FXForward,,Buy,EUR,USD,2428728.95,-3000000.00,1.11,1.24,17/10/2019,02/01/2025,02/01/2025,2428728.95,-3000000.00,1.24,,,,25,EADSNV,NV_MICRO,TC2019,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,-161317.01,,,,,,,0.00,2019101710498,,0,-2428728.95,0.00
VERIFIED,2440647,FXSwap,,Sell,EUR,USD,41935754.42,-50000000.00,1.10,1.19,27/11/2019,02/03/2020,02/10/2023,-45124317.49,50000000.00,1.11,-50000000.00,41935754.42,1.19,23,EADSNV,NV_MICRO,RO due to a/c rescheduling,WPAC_AU_SYD,BANKS,,WPAC_AU_SYD,FIRM,-2060807.30,,,,,,,0.00,2019112710592_89,,0,-41935754.42,0.00
VERIFIED,2402156,FXForward,,Buy,EUR,USD,16501650.17,-20000000.00,1.10,1.21,11/10/2019,02/05/2024,02/05/2024,16501650.17,-20000000.00,1.21,,,,24,EADSNV,NV_MICRO,TC2019,UOVB_GB_LON,BANKS,UOVB_SG_SIN,UOVB_SG_SIN,FIRM,-927229.83,,,,,,,0.00,20191011120058,,0,-16501650.17,0.00
VERIFIED,2408556,FXForward,,Buy,EUR,USD,20368258.11,-25000000.00,1.11,1.23,22/10/2019,03/06/2024,03/06/2024,20368258.11,-25000000.00,1.23,,,,24,EADSNV,NV_MICRO,TC2019,ESSE_SE_STO,BANKS,,ESSE_SE_STO,FIRM,-1415539.70,,,,,,,0.00,20191022165658,,0,-20368258.11,0.00
VERIFIED,2443892,FXSwap,,Sell,EUR,USD,4834421.08,-6000000.00,1.10,1.24,02/12/2019,01/12/2022,02/09/2025,-5110732.54,6000000.00,1.17,-6000000.00,4834421.08,1.24,25,EADSNV,NV_MICRO,RO due to a/c rescheduling,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-38015.72,,,,,,,0.00,20191202101728_01,,0,276311.46,0.00
VERIFIED,2403946,FXForward,,Buy,EUR,USD,25184687.71,-30000000.00,1.10,1.19,15/10/2019,01/06/2023,01/06/2023,25184687.71,-30000000.00,1.19,,,,23,EADSNV,NV_MICRO,TC2019,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,-1393612.34,,,,,,,0.00,20191015140632,,0,-25184687.71,0.00
VERIFIED,2440517,FXForward,,Sell,EUR,GBP,-5530794.19,5000000.00,0.86,0.90,27/11/2019,01/08/2024,01/08/2024,-5530794.19,5000000.00,0.90,,,,24,EADSNV,NV_MICRO,TC2019,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,193175.20,,,,,,,0.00,2019112711202,,0,5530794.19,0.00
VERIFIED,2440825,FXForward,,Sell,EUR,GBP,-5574610.81,5000000.00,0.85,0.90,27/11/2019,01/11/2023,01/11/2023,-5574610.81,5000000.00,0.90,,,,23,EADSNV,NV_MICRO,TC2019,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,207349.84,,,,,,,0.00,20191127182141,,0,5574610.81,0.00
VERIFIED,2439870,FXSwap,,Sell,EUR,USD,55939000.67,-65000000.00,1.10,1.16,26/11/2019,03/02/2020,01/06/2022,-58717253.84,65000000.00,1.11,-65000000.00,55939000.67,1.16,22,EADSNV,NV_MICRO,RO due to a/c rescheduling,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,-2681657.53,,,,,,,0.00,20191126104643_03,,0,-55939000.67,0.00
VERIFIED,2440841,FXSwap,,Sell,EUR,USD,42307379.38,-52000000.00,1.10,1.23,27/11/2019,01/02/2022,02/05/2025,-45115391.29,52000000.00,1.15,-52000000.00,42307379.38,1.23,25,EADSNV,NV_MICRO,RO due to a/c rescheduling,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-2324063.76,,,,,,,0.00,20191127151824_04,,0,-42307379.38,0.00
VERIFIED,2409066,FXForward,,Buy,EUR,USD,22870211.55,-28000000.00,1.11,1.22,23/10/2019,02/05/2024,02/05/2024,22870211.55,-28000000.00,1.22,,,,24,EADSNV,NV_MICRO,TC2020 - disqualified as of 01.07.2020,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,-1557060.11,,,,,,,0.00,20191023102314,,0,-22870211.55,0.00
VERIFIED,2424996,FXForward,,Sell,EUR,GBP,-11097547.44,10000000.00,0.86,0.90,07/11/2019,01/03/2023,01/03/2023,-11097547.44,10000000.00,0.90,,,,23,EADSNV,NV_MICRO,TC2019,SCBL_GB_LON,BANKS,SCGP_GB_LON,SCBL_GB_LON,FIRM,573949.68,,,,,,,0.00,201911070257,,0,11097547.44,0.00
VERIFIED,2473505,FXForward,,Buy,EUR,USD,16616816.22,-20000000.00,1.12,1.20,02/01/2020,03/07/2023,03/07/2023,16616816.22,-20000000.00,1.20,,,,23,EADSNV,NV_MICRO,TC2020,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-1090007.47,,,,,,,0.00,20200102165911,,0,-16616816.22,0.00
VERIFIED,2474224,FXForward,,Sell,EUR,GBP,-17029968.89,15000000.00,0.85,0.88,03/01/2020,01/11/2022,01/11/2022,-17029968.89,15000000.00,0.88,,,,22,EADSNV,NV_MICRO,TC2020,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,641021.56,,,,,,,0.00,20200103122321,,0,17029968.89,0.00
VERIFIED,2485396,FXForward,,Buy,EUR,USD,32935364.35,-40000000.00,1.11,1.21,08/01/2020,02/04/2024,02/04/2024,32935364.35,-40000000.00,1.21,,,,24,EADSNV,NV_MICRO,TC2020,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,-1978467.50,,,,,,,0.00,20200108151945,,0,-32935364.35,0.00
VERIFIED,2465163,FXForward,,Buy,EUR,GBP,122829.45,-109502.45,0.85,0.89,18/12/2019,31/07/2023,31/07/2023,122829.45,-109502.45,0.89,,,,23,EADSNV,NV_MICRO,SDSR15,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,-4378.65,,,,,,,0.00,2011-86764-WP,,0,-122829.45,0.00
VERIFIED,2470709,FXForward,,Sell,EUR,GBP,-11090163.03,10000000.00,0.85,0.90,27/12/2019,02/09/2024,02/09/2024,-11090163.03,10000000.00,0.90,,,,24,EADSNV,NV_MICRO,TC2019,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,351946.20,,,,,,,0.00,20191227121838,,0,11090163.03,0.00
